timestamp,open,high,low,close,volume
2009-12-01,157.8180,161.6360,157.2910,161.2270,4916060
2009-11-30,156.3640,160.7270,155.8640,157.1450,4658676
2009-11-27,154.3180,155.8180,147.2730,154.7730,9469900
2009-11-26,163.8180,164.0000,156.3820,157.3640,5283652
2009-11-25,163.0910,165.0730,161.4820,163.4820,5182045
2009-11-24,166.5450,167.2730,163.0910,164.6000,3831377
2009-11-23,163.4550,167.7550,163.1180,166.7000,4927444
2009-11-20,160.9090,163.6360,156.1820,163.1450,5748809
2009-11-19,163.8180,164.1820,159.6730,161.0090,3431725
2009-11-18,167.6360,168.1730,163.8360,164.5910,2887258
2009-11-17,168.1640,168.1640,163.6730,167.0450,3529823
2009-11-16,167.4550,169.2270,166.3640,167.0640,4432241
2009-11-13,160.1090,166.0820,160.1090,165.3450,4024840
2009-11-12,165.2360,169.0910,160.9090,162.7360,5424986
2009-11-11,163.4550,169.0820,160.9550,168.1180,5037390
2009-11-10,162.7270,170.7270,162.0360,162.6640,5155650
2009-11-09,154.5450,162.3270,152.8360,161.6000,6977185
2009-11-06,156.3450,156.9090,152.9270,154.3180,7005878
2009-11-05,150.5450,154.1270,147.0180,153.5820,7343650
2009-11-04,146.0000,151.2730,145.0000,150.5090,8033174
2009-11-03,141.8180,149.6360,140.5640,143.1270,11608487
2009-10-30,144.0000,147.0910,139.1090,143.5640,14183488
2009-10-29,144.5360,146.2550,137.5000,140.2270,9291992
2009-10-28,150.9000,150.9000,143.1090,147.3090,8705312
2009-10-27,159.8180,163.3640,150.7270,152.0450,9130270
2009-10-26,164.7270,167.0910,161.1360,161.9450,4090873
2009-10-23,164.3640,165.8000,163.0910,164.4000,3402163
2009-10-22,167.0910,168.1820,161.1000,162.0090,5652350
2009-10-21,171.4550,171.4550,167.9000,168.9000,3148492
2009-10-20,173.6360,175.4550,171.0910,171.6820,4009957
2009-10-16,170.9090,176.0910,168.5640,174.2730,8179270
2009-10-15,168.9090,171.0180,166.1820,170.1640,5662965
2009-10-14,168.1820,169.7640,166.7270,167.3910,3964180
2009-10-13,167.2730,167.2730,167.2730,167.2730,0
2009-10-12,165.2360,168.1820,162.3000,167.2730,7139963
2009-10-09,169.0910,169.6730,162.9360,163.8820,5107861
2009-10-08,170.0000,170.9090,166.0360,167.7180,4568443
2009-10-07,178.8550,178.8550,165.9090,166.7820,6582813
2009-10-06,167.2730,171.7450,162.4550,170.5910,9608731
2009-10-05,167.2730,167.2730,161.8270,165.5910,4041664
2009-10-01,164.5450,168.7270,163.6360,168.0820,8026101
2009-09-30,157.6360,165.1640,156.3550,164.5090,10181594
2009-09-29,154.9090,157.8180,154.7270,157.2360,3783395
2009-09-25,155.4180,155.4180,151.8450,152.4730,4099750
2009-09-24,152.1820,161.8180,150.9270,156.3820,5413551
2009-09-23,155.4360,156.4270,152.8360,153.7090,3794082
2009-09-22,153.2730,155.9820,152.5450,154.8090,2689236
2009-09-18,156.1820,157.2730,152.4730,153.3360,4100085
2009-09-17,158.2090,160.3550,156.7640,158.6450,6481173
2009-09-16,155.0910,158.5450,154.5450,157.7360,6258868
2009-09-15,150.3640,153.4820,150.3640,153.1450,4782360
2009-09-14,150.6550,151.5450,148.6000,150.1000,5247748
2009-09-11,149.4730,152.5640,148.7270,151.9450,8901250
2009-09-10,145.8000,150.4360,145.8000,148.2820,9599034
2009-09-09,144.5640,145.2730,142.5640,143.8000,6635299
2009-09-08,144.5450,146.5450,142.0000,143.7090,9586489
2009-09-07,137.4550,144.7450,136.1450,143.4180,8001120
2009-09-04,134.5450,136.9090,132.9820,135.2820,5359618
2009-09-03,135.9910,136.7270,132.7640,133.8180,7086349
2009-09-02,134.5360,135.4000,131.6360,133.8360,5254799
2009-09-01,137.2730,140.9090,134.5450,135.4000,6839448
2009-08-31,136.0180,138.5090,135.0550,136.2730,5595469
2009-08-28,136.1820,140.0000,136.0090,138.8450,6022704
2009-08-27,137.1820,138.0000,135.8550,136.5090,3977661
2009-08-26,138.5450,139.6360,136.8550,138.3910,4801318
2009-08-25,138.1820,139.2730,136.3640,138.0730,7009008
2009-08-24,137.6640,140.7640,137.3730,139.5730,7056517
2009-08-21,131.6360,136.2550,128.5270,135.5730,10577980
2009-08-20,132.3640,134.0000,129.6730,130.8090,5120352
2009-08-19,130.9090,131.8000,127.3730,130.3090,7711479
2009-08-18,126.3640,132.2550,126.3640,130.8450,8944622
2009-08-17,133.6360,134.0000,127.6360,128.1550,7608244
2009-08-14,138.1270,138.1270,134.4000,135.3000,5904679
2009-08-13,131.8180,138.1820,131.8180,137.6270,7562896
2009-08-12,129.2730,129.9640,125.5640,129.1910,10122926
2009-08-11,130.5450,132.7270,128.8360,130.2910,13898077
2009-08-10,136.7090,137.3730,129.5820,130.7820,14311963
2009-08-07,137.4550,139.0360,133.2910,134.1910,9280183
2009-08-06,141.4450,146.1450,138.1820,139.2270,24652837
2009-08-05,140.3640,141.4180,137.7000,140.6090,7972338
2009-08-04,141.6180,142.7270,137.1090,138.8360,12735426
2009-08-03,138.5450,141.0910,136.1090,140.6180,7296872
2009-07-31,139.0910,141.0910,136.8000,138.0090,7693246
2009-07-30,133.0910,138.3450,131.1360,137.3360,9235798
2009-07-29,132.7360,135.6000,130.5820,133.1550,11936678
2009-07-28,138.7270,138.7270,133.3180,134.4820,14682520
2009-07-27,141.8180,142.6910,135.8910,137.7450,13662275
2009-07-24,142.9090,144.5090,138.1820,139.4270,13361227
2009-07-23,140.1820,143.2270,137.8550,140.8910,19803218
2009-07-22,140.5730,146.7270,137.0180,138.3360,15920740
2009-07-21,143.2730,145.0000,139.4180,140.3640,10821520
2009-07-20,136.5730,144.5450,134.4550,143.1090,13719046
2009-07-17,126.9090,136.1820,126.9090,134.9910,14289990
2009-07-16,129.9450,130.8550,125.1180,126.3730,8190094
2009-07-15,124.9090,128.3820,121.8360,126.6270,13634654
2009-07-14,117.8180,124.7450,116.7360,123.6000,9399440
2009-07-13,113.0730,116.4090,110.3090,114.8730,11042746
2009-07-10,117.6360,119.4910,112.7450,114.3550,8908196
2009-07-09,119.0090,121.5820,113.1180,115.7180,11397199
2009-07-08,124.5450,124.5450,116.8270,119.0090,12550197
2009-07-07,124.1820,129.6360,124.1820,126.3640,16396650
2009-07-06,138.1820,141.2360,120.9180,123.2730,19608826
2009-07-03,131.0910,138.1820,130.0000,137.1000,10111326
2009-07-02,133.1820,135.2730,130.9090,133.0360,8379982
2009-07-01,134.5450,134.5450,128.0000,132.5910,11100238
2009-06-30,137.0450,137.2550,130.2270,131.2730,9262055
2009-06-29,138.1820,140.4910,134.5450,136.1270,11684481
2009-06-26,128.9090,138.5450,128.3640,137.1550,13132136
2009-06-25,127.2730,129.7000,125.6550,127.0360,10102328
2009-06-24,127.6360,128.3640,122.7550,125.3360,11163972
2009-06-23,130.0000,130.0000,124.4550,126.8090,13635166
2009-06-22,130.9090,136.1820,130.9090,132.1640,9543633
2009-06-19,129.6090,131.4180,124.3640,129.7730,14901623
2009-06-18,131.4730,133.6180,126.3640,127.9730,11993680
2009-06-17,134.0000,136.2730,130.2180,131.3640,10094238
2009-06-16,131.8180,134.5090,129.9180,133.3360,10540800
2009-06-15,133.0910,136.6730,131.2730,133.3640,5469964
2009-06-12,137.2730,141.7270,133.6360,134.6270,8104322
2009-06-11,135.4550,138.0820,133.6550,136.4180,11754925
2009-06-10,134.5640,138.5090,134.0000,135.9640,12021867
2009-06-09,127.0910,135.9640,127.0910,133.7360,10585883
2009-06-08,136.5450,138.0000,130.7450,131.6820,6659021
2009-06-05,134.1820,138.8730,134.1820,136.5730,13094890
2009-06-04,118.4090,134.5450,118.4090,133.5000,12415821
2009-06-03,134.5450,135.4550,129.1000,130.8550,9435398
2009-06-02,134.1820,135.4730,128.0000,133.1730,12500147
2009-06-01,137.2730,138.3640,129.1000,131.4910,15158215
2009-05-29,133.6360,137.0910,133.0000,134.6730,8934255
2009-05-28,129.0910,134.1820,123.6640,132.6360,16698886
2009-05-27,123.6550,129.9090,123.6550,129.1910,10730164
2009-05-26,130.0000,130.0000,120.0000,121.2000,11836820
2009-05-25,129.2730,130.3640,126.5910,127.9180,11358028
2009-05-22,120.1820,129.6360,119.0910,127.7820,22120456
2009-05-21,128.2730,129.4550,120.7270,122.2360,19350837
2009-05-20,134.3270,134.3270,126.5450,128.8730,16900917
2009-05-19,134.5450,144.9090,125.0910,137.9270,38797836
2009-05-18,113.6360,131.6360,111.8180,130.9450,158626
2009-05-15,98.1818,105.1820,98.0000,104.4450,20864096
2009-05-14,97.0909,98.1636,94.5364,97.5818,16546415
2009-05-13,102.5450,103.2360,98.4546,99.9364,25455485
2009-05-12,93.4546,102.4910,93.4546,101.5730,22632027
2009-05-11,96.3636,99.6364,93.3182,95.1727,20120798
2009-05-08,100.1820,100.1820,93.6545,94.6545,19338600
2009-05-07,99.3818,101.4090,97.8455,99.8364,17692554
2009-05-06,102.7270,105.0910,97.2727,98.3273,28790064
2009-05-05,96.7636,104.3820,96.7636,103.5360,32082496
2009-05-04,89.0727,96.8182,88.5636,96.1909,26822076
2009-04-30,86.8636,86.8636,86.8636,86.8636,0
2009-04-29,82.3273,87.7273,80.9091,86.8636,21873736
2009-04-28,84.5454,85.8182,78.7455,79.8818,24964880
2009-04-27,76.3636,86.9091,73.6364,85.0818,44530920
2009-04-24,76.9091,79.7273,76.5636,78.6364,26642512
2009-04-23,72.5454,78.3273,71.9091,77.0182,19471138
2009-04-22,74.0000,75.0546,71.0182,72.7636,18429125
2009-04-21,76.1818,76.1818,71.8273,72.5091,27433956
2009-04-20,80.1818,82.8364,76.9364,77.5546,21965136
2009-04-17,78.1818,83.1636,78.1818,80.2636,21852804
2009-04-16,81.3091,83.9727,76.3727,77.5273,25664997
2009-04-15,74.5636,83.2727,72.9273,80.6727,34556995
2009-04-13,73.6364,76.5273,73.2727,75.5546,15146978
2009-04-09,70.9273,73.0364,67.5546,72.3091,33428076
2009-04-08,62.0364,68.9727,62.0364,68.4636,21228416
2009-04-06,66.9091,69.1818,66.0091,68.1182,23427498
2009-04-02,65.4546,68.9091,64.7818,65.5000,49383153
2009-04-01,61.4546,64.3636,58.9091,63.5364,37010628
2009-03-31,61.8182,62.8909,57.1818,60.4727,58136183
2009-03-30,69.0909,69.0909,60.8273,61.4454,35687580
2009-03-27,68.9091,70.4364,68.0364,70.0364,20583426
2009-03-26,67.2727,68.4909,66.3636,68.0364,24290519
2009-03-25,65.1091,67.2727,63.0909,66.5000,31191853
2009-03-24,63.8636,67.8727,63.8636,64.5636,29606913
2009-03-23,59.8182,63.5818,59.3727,63.0273,25114738
2009-03-20,60.8909,60.9091,58.3909,58.7091,20361082
2009-03-19,61.6364,62.9818,59.5636,61.4727,27760772
2009-03-18,60.0000,62.0727,59.4727,60.9454,23888079
2009-03-17,58.9273,61.2727,57.3000,58.9364,51407939
2009-03-16,56.5454,58.9818,55.8545,58.6636,32929892
2009-03-13,52.8545,56.8727,52.8545,56.1273,45582185
2009-03-12,48.5454,52.4000,48.5454,51.6818,43481361
2009-03-09,48.1818,49.5091,46.9091,47.8091,27670687
2009-03-06,48.4546,51.6818,45.9546,48.9636,83811772
2009-03-05,52.7273,53.8182,48.3727,49.0182,42810658
2009-03-04,55.4546,55.6091,50.9091,51.6909,40124882
2009-03-03,54.7091,56.9364,53.5454,53.8909,36997961
2009-03-02,58.4818,58.4818,54.5454,55.3091,17340829
2009-02-27,58.5273,60.8545,56.5909,59.6545,30765702
2009-02-26,61.8182,61.8182,57.9273,59.0454,21305048
2009-02-25,62.2454,63.6364,61.6727,61.9091,17202020
2009-02-24,59.9909,61.9000,57.9000,61.0000,27451771
2009-02-20,64.8182,64.8727,60.2182,61.0818,20421016
2009-02-19,67.9546,68.8636,65.3636,65.7273,18029456
2009-02-18,69.2727,70.0000,66.3636,67.1545,19470742
2009-02-17,73.5818,73.6182,69.2000,70.1636,17563106
2009-02-16,79.2727,79.4546,73.6727,74.4000,12694275
2009-02-13,77.8182,79.7091,77.8182,78.9727,6505538
2009-02-12,77.8182,78.9454,76.1909,76.6000,10498230
2009-02-11,74.7273,79.6364,74.5454,79.1636,12342490
2009-02-10,78.5454,80.3546,76.4091,77.8364,10094244
2009-02-09,74.9091,78.0909,74.5454,77.8182,9329793
2009-02-06,72.3636,74.3273,71.8182,73.9909,8108265
2009-02-05,71.4546,71.9454,69.8364,71.0818,7910183
2009-02-04,71.6000,73.6364,70.2273,70.8364,9023641
2009-02-03,70.9091,73.5454,69.7364,71.2182,10754156
2009-02-02,74.3636,74.9091,69.6364,69.9818,10310388
2009-01-30,72.9091,76.1273,71.8546,75.6909,12939938
2009-01-29,76.3636,77.6182,73.0000,74.2545,10228086
2009-01-28,70.0000,74.9454,69.6818,74.2455,19118737
2009-01-27,67.3636,70.5454,65.1091,69.3364,16246692
2009-01-23,68.1818,71.0727,65.4727,66.2364,18500438
2009-01-22,68.2727,70.1273,65.3455,68.7909,17247302
2009-01-21,69.2727,70.3636,65.6182,67.0909,17491732
2009-01-20,74.3636,74.3636,70.9454,72.2364,10436294
2009-01-19,77.8182,78.0454,74.1818,75.1000,8281290
2009-01-16,75.4546,77.7818,74.7545,77.0818,8181828
2009-01-15,77.9818,77.9818,72.4000,74.3364,16122365
2009-01-14,80.0000,82.0364,78.4364,80.2000,8882000
2009-01-13,79.2727,81.4091,76.0000,77.5000,13098470
2009-01-12,81.7818,84.0727,77.9364,79.6364,12258565
2009-01-09,84.5364,87.6727,80.1909,82.7000,16121897
2009-01-07,95.4546,97.8091,81.8182,85.1000,25768661
2009-01-06,90.5454,96.3636,88.3636,95.1182,18966761
2009-01-05,86.3636,92.7273,86.3636,90.8455,12436985
2009-01-02,85.2727,87.0909,84.0273,85.6727,9415698
2008-12-31,84.5454,84.8000,80.7727,81.5182,13052012
2008-12-30,81.7818,84.4546,80.7273,83.2818,13253042
2008-12-29,76.3636,81.4909,73.5636,80.8182,12672919
2008-12-26,80.3636,82.4364,75.3182,75.9909,9811060
2008-12-24,77.0909,81.0818,76.0000,80.1364,10484226
2008-12-23,80.9546,81.0909,76.0364,77.6000,11362967
2008-12-22,86.3636,86.3636,80.2273,81.1000,9252650
2008-12-19,85.4454,86.8182,82.9091,85.8091,15724423
2008-12-18,78.1818,87.4364,77.6818,85.7000,19294440
2008-12-17,78.7273,81.0727,77.8182,78.5091,18102205
2008-12-16,76.3818,77.8000,75.0273,76.6454,11849849
2008-12-15,75.4546,79.0000,75.0909,76.0818,13533922
2008-12-12,72.7273,75.6182,69.4546,74.8091,16619647
2008-12-11,72.7273,76.1818,71.5000,73.8636,17766766
2008-12-10,68.3091,73.3455,67.6364,72.7182,22519040
2008-12-08,68.7273,70.5454,66.4727,67.2364,19546852
2008-12-05,66.9091,71.0364,63.9364,65.1727,40391510
2008-12-04,61.1818,66.5091,60.6000,66.2182,18669018
2008-12-03,59.6364,61.4454,58.5454,60.8909,14615480
2008-12-02,56.9091,59.5454,55.4546,58.8636,15129450
2008-12-01,64.7455,66.2727,58.5636,59.2818,18408720
2008-11-28,62.8182,64.5273,60.1818,63.8909,16429573
2008-11-27,63.7273,63.7273,63.7273,63.7273,0
2008-11-26,59.2727,64.2727,58.9091,63.7273,19561878
2008-11-25,61.0091,62.1818,57.6364,58.1727,15785006
2008-11-24,61.2727,62.2546,57.3091,58.6455,23810501
2008-11-21,58.3636,63.6364,56.0182,61.0091,30063737
2008-11-20,59.9454,60.0000,56.0909,58.2454,21567782
2008-11-19,65.0909,68.1818,62.2727,63.2182,19668732
2008-11-18,69.4546,69.4546,64.5636,65.5909,18165592
2008-11-17,72.7273,73.4364,65.5454,70.3727,26543264
2008-11-14,74.5636,76.3091,70.1091,71.9909,19236882
2008-11-12,78.1818,78.2727,71.6545,72.3455,21840560
2008-11-11,83.8818,84.5454,77.9364,78.9364,13291636
2008-11-10,80.9091,86.1818,79.8182,85.6545,12146772
2008-11-07,75.6364,80.3636,73.9273,78.4091,16025493
2008-11-06,80.2727,83.2182,75.8364,78.9364,20828714
2008-11-05,86.3727,89.2727,80.2000,82.1182,32728300
2008-11-04,78.9091,85.0909,76.1909,83.4727,18779376
2008-11-03,75.4546,80.3273,75.4546,78.3546,18770944
2008-10-31,64.5454,75.0727,64.0909,72.6091,24370990
2008-10-29,62.9091,65.0909,60.8636,62.8636,13719074
2008-10-27,54.5454,59.0909,51.3000,57.5091,26428496
2008-10-24,65.0909,67.7455,55.4546,56.3636,26830540
2008-10-23,67.7091,75.5364,65.1818,66.4636,26328786
2008-10-22,76.3636,77.0909,71.8182,72.0818,20272148
2008-10-21,76.0000,81.5364,75.4546,78.3818,21867494
2008-10-20,72.5454,76.5273,72.2000,74.7455,18362047
2008-10-17,77.0909,78.5454,68.2000,71.2182,32906594
2008-10-16,71.7636,78.3455,68.4091,75.4546,32309899
2008-10-15,80.9091,80.9091,73.7455,75.3091,19383078
2008-10-14,81.8182,85.4546,79.6818,81.2909,31072234
2008-10-13,73.6364,82.7182,70.2000,77.3273,62723738
2008-10-10,76.4091,77.0364,59.4000,66.2000,63870142
2008-10-08,85.3546,85.3546,76.2364,82.4546,31288230
2008-10-07,90.9091,94.8546,84.5818,88.2182,19919933
2008-10-06,87.7636,90.3091,86.4818,89.1727,13468527
2008-10-03,98.1818,100.9000,90.5454,91.7273,21948096
2008-10-01,98.2000,102.7270,94.7545,100.2640,24715994
2008-09-30,84.5454,100.1090,83.2727,97.2455,35992660
2008-09-29,102.7270,103.6180,87.8182,89.6909,32104309
2008-09-26,109.4550,109.8180,100.9270,102.0450,13181251
2008-09-25,110.5450,110.9090,104.1820,108.3640,14118176
2008-09-24,109.8180,113.0550,107.6550,109.1180,12176890
2008-09-23,111.8000,114.0640,108.2820,109.0360,10489754
2008-09-22,115.7000,117.0910,112.0360,115.3550,22194062
2008-09-19,108.9090,115.4550,106.2910,114.2000,20638030
2008-09-18,95.4636,105.7640,94.1818,104.7000,25196441
2008-09-17,106.9000,109.0910,96.3636,101.8730,39666654
2008-09-16,103.6820,110.6000,102.7270,107.5180,30579467
2008-09-15,116.3640,116.3640,108.2090,114.1640,12308241
2008-09-12,126.9090,127.2360,117.8180,118.7000,17231440
2008-09-11,126.3640,126.9000,122.0910,124.8090,13338534
2008-09-10,127.2730,128.0000,124.8360,127.3640,12584578
2008-09-09,122.0640,130.5450,122.0640,129.6090,8796359
2008-09-08,128.1360,134.3640,128.1360,131.0450,11025020
2008-09-05,128.9090,128.9090,123.7270,124.9360,9425317
2008-09-04,127.6360,132.7090,126.2090,130.5910,11934665
2008-09-02,121.6000,132.0910,121.6000,129.6910,16437735
2008-09-01,119.7730,122.0000,118.1640,120.8270,9642039
2008-08-29,117.9820,124.1090,117.9820,122.0910,14012196
2008-08-28,117.2730,119.0000,114.5640,115.2550,5264545
2008-08-27,121.8180,122.4000,117.6000,117.9730,5495396
2008-08-26,117.2730,122.1270,116.1820,121.2550,9186903
2008-08-25,119.1450,122.6910,118.7270,119.2450,6105149
2008-08-22,116.3270,118.4360,115.1910,117.1820,12132841
2008-08-21,123.6360,123.6360,116.3820,116.9270,7295745
2008-08-20,122.7270,125.0550,121.0000,123.3270,8210978
2008-08-19,119.9450,124.5270,118.3820,123.3360,8573670
2008-08-18,130.9090,130.9090,120.0180,120.9090,10246302
2008-08-14,127.2730,128.7270,121.4550,122.4090,10082050
2008-08-13,132.5450,132.5450,128.0000,129.1910,10520400
2008-08-12,141.2730,141.7640,132.4270,134.2550,11447150
2008-08-11,136.3450,141.0910,134.9090,140.1360,11370150
2008-08-08,126.3640,134.8550,124.2000,132.5270,15027650
2008-08-07,128.3640,130.9450,125.4550,128.8180,10372450
2008-08-06,130.9090,135.6360,126.9090,128.5090,15639800
2008-08-05,115.6360,128.1640,113.6910,126.0550,18050450
2008-08-04,115.4550,119.9090,115.4550,116.4550,9545800
2008-08-01,110.9090,118.3640,110.9090,116.7450,12928850
2008-07-31,117.2730,117.8180,113.0000,115.4270,7442050
2008-07-30,113.5820,117.2730,113.2730,115.5090,7571850
2008-07-29,115.9820,117.2640,109.4550,110.4360,17199600
2008-07-28,114.3640,121.4000,113.4910,120.6270,13180563
2008-07-25,125.4550,128.3640,117.8180,119.4270,13600851
2008-07-24,135.2730,141.7640,127.4550,132.1450,10426933
2008-07-23,126.7270,135.6180,125.4550,134.2270,10825793
2008-07-22,113.1450,123.2360,113.1450,120.2360,12486777
2008-07-21,113.8180,119.0910,113.0910,117.1090,9038821
2008-07-18,101.8180,113.4550,101.3090,112.2910,16980078
2008-07-17,97.2727,103.6360,97.2727,100.2180,13799467
2008-07-16,96.3818,98.5454,93.6545,94.4727,7796344
2008-07-15,103.2910,103.6360,95.4546,96.2364,10851594
2008-07-14,105.8180,109.0450,104.2270,105.4270,5421273
2008-07-11,110.2270,113.4550,106.5640,107.5550,9220524
2008-07-10,110.6910,113.2360,107.7360,112.1360,9972462
2008-07-09,113.0910,117.1270,111.1820,113.0730,7166539
2008-07-08,108.1270,109.7820,104.1820,107.9730,6438520
2008-07-07,110.9090,116.3550,108.1820,109.7730,5893652
2008-07-04,103.6360,111.8180,102.2000,109.2090,7416497
2008-07-03,110.3640,111.8180,101.0090,104.3360,11190982
2008-07-02,106.3640,114.9090,100.2360,113.2730,11470178
2008-07-01,114.5450,116.7270,105.4640,107.1820,10041388
2008-06-30,118.1820,120.8730,111.1820,114.5820,8147585
2008-06-27,123.0910,123.6360,116.9090,118.7450,7099153
2008-06-26,128.1820,129.8180,124.3730,126.8640,4541058
2008-06-25,126.3270,128.5910,122.7450,126.8550,6629414
2008-06-24,131.1550,133.8000,127.2910,128.2180,2963125
2008-06-23,130.9090,134.0910,129.0820,131.1550,5466593
2008-06-20,137.6360,138.1820,130.6910,133.5730,5763747
2008-06-19,140.5450,141.4450,135.9270,136.9640,4021941
2008-06-18,150.1820,150.1820,140.1820,142.7910,4236348
2008-06-17,145.0910,149.6910,142.8270,149.1360,6278575
2008-06-16,140.9090,146.0000,140.7270,145.2180,2934542
2008-06-13,136.5820,140.0000,136.1450,139.0550,4643666
2008-06-12,132.6910,136.6550,127.6640,134.9640,5062321
2008-06-11,134.2910,137.2730,133.3090,134.8450,3511618
2008-06-10,135.3640,136.7270,129.6180,133.0180,7830312
2008-06-09,135.4550,138.7270,133.0090,136.3820,7113172
2008-06-06,141.8640,145.4270,138.4090,140.1550,4680858
2008-06-05,135.4550,143.7270,135.4550,142.0450,3056614
2008-06-04,137.8180,140.5450,135.2730,137.7820,3635533
2008-06-03,137.0910,139.5180,135.0910,138.1550,6609262
2008-06-02,142.5450,145.9730,138.3640,139.0640,3026056
2008-05-30,146.3640,146.4550,141.4730,143.3270,4354642
2008-05-29,150.3640,151.4000,142.7270,144.9640,5681423
2008-05-28,147.2730,151.2730,144.5450,149.1270,8693262
2008-05-27,151.6360,151.6360,146.3000,147.7360,3593926
2008-05-26,154.5450,155.4550,148.8000,150.3090,4549144
2008-05-23,160.9090,161.4550,156.1820,157.0450,7680954
2008-05-22,164.0000,164.0000,159.1910,160.0730,5434248
2008-05-21,165.4550,167.4450,163.3090,165.6820,3232724
2008-05-20,170.9090,172.1820,166.9090,168.6640,2661444
2008-05-16,173.6360,173.6360,168.1090,171.1180,4027986
2008-05-15,165.0910,169.6360,163.6360,168.8550,3521573
2008-05-14,160.0000,163.7820,159.0000,162.9550,2235299
2008-05-13,160.0000,164.5090,158.6000,161.4270,2792444
2008-05-12,156.8180,161.6360,156.5730,159.7000,4799866
2008-05-09,160.0000,164.1270,157.1360,158.9180,8006180
2008-05-08,165.4550,166.0000,160.5450,162.0550,8596885
2008-05-07,168.7270,168.7270,164.1820,167.0640,3533305
2008-05-06,169.6360,171.2730,166.9270,168.7360,4793904
2008-05-05,166.3640,174.7090,166.3640,169.6640,8002511
2008-05-02,163.4550,171.2730,162.7270,170.0910,6960399
2008-04-30,165.4550,165.5450,158.5450,159.8910,5990534
2008-04-29,155.0910,168.3640,155.0910,163.8730,9692452
2008-04-28,170.0000,172.1820,161.8180,162.7180,8149977
2008-04-25,160.1820,169.0910,160.0000,166.5730,6676472
2008-04-24,156.3640,160.5090,155.7450,159.3450,4396524
2008-04-23,160.0000,161.2730,153.7000,157.1180,5115737
2008-04-22,156.9090,161.5640,154.9360,160.4360,5174477
2008-04-21,152.1820,158.1820,149.5550,157.0090,4021556
2008-04-17,150.4450,154.8000,149.6000,151.8550,6176418
2008-04-16,148.9090,151.0910,146.9090,148.3180,11075652
2008-04-15,142.5450,149.7640,137.2730,146.7090,6862521
2008-04-11,147.2730,149.4550,142.7360,143.3550,5952155
2008-04-10,150.9090,151.6360,144.9180,145.6270,5084893
2008-04-09,146.0000,152.9450,143.8180,152.0910,5303534
2008-04-08,146.3640,150.3640,144.1820,147.8640,8626194
2008-04-07,136.3640,147.8000,136.3640,147.1450,5293090
2008-04-04,143.6360,144.0000,136.1180,138.8550,3706687
2008-04-03,141.8180,144.7270,140.9180,143.2550,3064171
2008-04-02,145.4450,148.1820,142.0000,142.5820,5317378
2008-04-01,140.9090,143.6360,133.0910,137.5550,7586568
2008-03-31,149.4550,150.0000,139.4550,140.0180,8321682
2008-03-28,151.6360,154.9090,144.3550,151.8550,9748816
2008-03-27,152.7270,154.3550,149.6360,151.7360,6455526
2008-03-26,163.6360,163.6360,152.3640,153.3180,5336947
2008-03-25,150.0000,161.8180,149.0910,159.9910,7766165
2008-03-24,140.9270,149.8180,138.0000,146.2820,11397507
2008-03-19,145.7360,150.0000,136.5910,139.3360,9607576
2008-03-18,136.3640,145.2550,130.9090,139.6270,10256450
2008-03-17,152.4550,153.6360,135.0910,137.7090,7906448
2008-03-14,152.7270,161.1820,151.6360,159.6730,5981481
2008-03-13,154.5550,156.3640,148.9090,152.3450,6587878
2008-03-12,163.8000,166.3640,159.0910,159.9820,6267498
2008-03-11,156.3640,161.2730,153.8270,155.3550,8601912
2008-03-10,154.7270,165.8000,152.0000,158.3910,5549049
2008-03-07,169.2730,170.9090,155.7360,162.3180,12562358
2008-03-05,173.1270,179.5270,168.1820,174.6180,10611728
2008-03-04,189.0910,189.0910,168.9270,176.6550,13224816
2008-03-03,192.9270,193.6360,184.3640,186.2640,4033750
2008-02-29,200.0000,202.5090,190.9090,198.3550,5631934
2008-02-28,204.2640,205.2730,197.4550,200.6360,1749264
2008-02-27,206.0000,209.4550,200.2270,202.5000,1382458
2008-02-26,204.5450,206.2450,202.0000,203.2820,1469573
2008-02-25,200.0000,202.9090,191.3180,201.8270,10977664
2008-02-22,206.3640,206.3640,198.1820,199.8910,1558332
2008-02-21,215.8180,216.3640,202.9090,207.9730,3068351
2008-02-20,218.5450,220.5820,210.9270,212.1450,3439975
2008-02-19,221.8180,225.0000,219.4550,221.4180,3625408
2008-02-18,218.5450,222.5450,214.5450,219.6550,2622169
2008-02-15,209.0910,218.1820,207.2730,216.5730,2965006
2008-02-14,203.6360,212.7270,203.6360,211.3360,2908593
2008-02-13,198.1820,201.8180,192.5450,199.8640,2950332
2008-02-12,188.3640,196.7270,188.1820,193.4090,3142431
2008-02-11,193.8180,199.0910,181.0910,188.3090,4009588
2008-02-08,202.7270,208.2550,186.5450,193.9450,9164194
2008-02-07,210.0000,211.8180,198.3640,200.9550,2447918
2008-02-06,207.2730,213.2730,205.8820,209.6090,2173501
2008-02-05,219.8180,219.9640,214.5450,216.3270,1948524
2008-02-04,219.0910,226.4000,216.9090,220.0550,2477079
2008-02-01,212.7270,220.1820,205.4550,217.7730,3209575
2008-01-31,215.4550,220.0180,206.1820,208.3000,4281998
2008-01-30,222.7270,222.7270,212.2180,215.4270,2198834
2008-01-29,234.5450,236.3640,214.7270,221.8730,5262730
2008-01-28,221.8180,233.2360,218.3640,231.5820,2041303
2008-01-25,214.4910,231.6360,211.8180,228.9550,4054474
